232;Blitz-Berührung;Lightning Touch;Der berührte Gegner und alle umstehenden Feinden erleiden 10..60 Punkte Blitzschaden, sind für 1..4 Sekunden geblendet und erleiden 1..8 Sekunden Beschädigte Rüstung. Diese Fertigkeit hat eine Rüstungsdurchdringung von 25%.;0;8;1;6;0;5;.75;10;0;0;0;0;0;0;0
221;Blitzbeschwörung;Conjure Lightning;60 Sekunden lang richten Eure Angriffe 5..20 Punkte zusätzlichen Blitzschaden an, wenn Ihr eine Blitzwaffe führt.;0;8;23;6;0;10;1;45;0;0;0;0;0;0;0
220;Blitzblendung;Blinding Flash;Der als Ziel ausgewählte Feind wird 3..8 Sekunden lang geblendet.;0;8;22;6;0;10;.75;8;0;0;0;0;0;0;0
842;Blitzbogen;Arc Lightning;Der Gegner erleidet 5..40 Punkte Blitzschaden. Wenn Ihr Überzaubert seid, erleiden bis zu zwei andere in der Nähe befindliche Feinde 15..85 Punkte Blitzschaden. Durch Blitzbogen zugefügter Schaden hat eine Rüstungsdurchdringung von 25%.;2;8;22;6;0;5;01. Mai;8;0;0;0;0;0;0;0
865;Blitzhammer (PvP);Lightning Hammer (PvP);Der Gegner erleidet 10..100 Punkte Blitzschaden. Blitzhammer hat eine Rüstungsdurchdringung von 25%.;2;8;22;6;0;25;2;4;0;0;0;0;0;0;0
222;Blitzschlag;Lightning Strike;Fügt dem Gegner 5..50 Punkte Blitzschaden zu. Dieser Zauber hat eine Rüstungsdurchdringung von 25%. Wenn Ihr Überzaubert seid, wir dieser Gegner für 3 Sekunden mit Blitzschlag verhext. Wenn diese Verhexung endet, wird diesem Gegner noch einmal 5..50 Punkte Blitzschaden zugefügt.;0;8;22;6;0;5;1;5;0;0;0;0;0;0;0
230;Blitzspeer;Lightning Javelin;Schleudert einen Blitzspeer, der, falls er trifft, 15..50 Punkte Blitzschaden zufügt. Blitzspeer unterbricht angreifende Gegner. Dieser Zauber hat eine Rüstungsdurchdringung von 25% und trifft alle Feinde zwischen Euch und Eurem Ziel.;1;8;22;6;0;5;1;5;0;0;0;0;0;0;0
1369;Blitzstrahl;Lightning Bolt;Ein Blitzstrahl wird hinausgeschickt, der, falls er trifft, 5..50 Punkte Blitzschaden zufügt. Falls Blitzstrahl einen sich bewegenden Gegner trifft, erleidet dieser 5..50 Punkte zusätzlichen Blitzschaden. Dieser Zauber hat eine Rüstungsdurchdringung von 25%.;3;8;22;6;0;5;1;8;0;0;0;0;0;0;0
205;Blitzwelle;Lightning Surge;Nach 3 Sekunden wird der Zielgegner zu Boden geworfen, erleidet 14..100 Punkte Blitzschaden und leidet 5..20 Sekunden lang an Beschädigter Rüstung. Dieser Zauber hat eine Rüstungsdurchdringung von 25%.;0;8;24;6;0;10;1;10;0;0;1;0;0;0;0
179;Brandbänder;Incendiary Bonds;Nach 3 Sekunden erleiden der Gegner und alle Feinde in der Nähe 20..80 Punkte Feuerschaden und werden 1..3 Sekunde(n) lang in Brand gesetzt. Wird früher aktiviert, wenn der anvisierte Gegner stirbt.;1;10;24;6;0;10;0;7;0;0;0;0;5;0;0
823;Brennende Eile;Burning Speed;7 Sekunden lang werdet Ihr in Brand gesetzt und bewegt Euch um 30..45% schneller. Wenn Brennende Eile endet, werden alle umstehenden Gegner 3..9 Sekunden lang in Brand gesetzt.;2;10;23;6;0;10;.25;0;0;0;0;0;0;0;0
843;Böe;Gust;Während der nächsten 5..11 Sekunden bewegen Ihr und Euer Verbündeter sich um 33% schneller. Wenn Ihr diesen Zauber wirkt, erleiden alle Feinde in Eurer Nähe und in der Nähe Eures Ziels 15..70 Punkte Kälteschaden. Von Böe getroffene angreifende oder sich bewegende Feinde werden zu Boden geworfen.;2;8;23;6;0;10;.75;10;0;0;1;0;0;0;0
846;Dampf;Steam;Der Gegner erleidet 20..60 Punkte Kälteschaden. Brennt der Gegner, wird er 5..10 Sekunden lang durch den Dampf geblendet.;3;11;22;6;0;5;1;8;0;0;0;0;0;0;0
836;Den Blitz reiten (PvP);Ride the Lightning (PvP);Unternehmt einen Schattenschritt zum Ziel. Alle umstehenden Feinde werden 1..5 Sekunden lang geblendet. Wenn Euer Ziel ein Gegner ist, erleidet er 10..70 Punkte Blitzschaden. Dieser Zauber hat eine Rüstungsdurchdringung von 25%.;2;8;22;6;0;15;1;10;0;0;1;0;5;0;0
228;Donnerschlag;Thunderclap;An der Position des Gegners wird eine gewaltige Stoßwelle erzeugt. Richtet beim Gegner und umstehenden Feinden 10..50 Punkte Blitzschaden an. Getroffene Feinde werden unterbrochen und leiden 5..20 Sekunden lang an Beschädigter Rüstung und Schwäche. Dieser Zauber hat eine Rüstungsdurchdringung von 25%.;1;8;22;6;0;10;1;8;0;0;1;0;0;0;0
1091;Doppeldrache;Double Dragon;Ihr beschwört die Macht des Drachen. 8 Sekunden lang werden ein Verbündeter und Ihr mit Doppeldrache verzaubert. Umstehende Feinde erleiden pro Sekunde 5..30 Punkte Feuerschaden. Wenn Ihr oder Euer Verbündeter Fertigkeiten auf einen Feind anwenden, wird dieser Feind zudem 0..3 Sekunden lang in Brand gesetzt.;2;10;23;6;0;10;1;20;0;0;1;0;0;0;0
1086;Drachenstampfer;Dragon's Stomp;Ihr beschwört an der Position des Zielgegners einen Drachenstampfer. Alle Gegner in diesem Gebiet werden zu Boden geworfen und erleiden 26..100 Punkte Erdschaden.;2;9;22;6;0;25;3;15;0;0;0;0;10;0;0
866;Dunstklinge;Vapor Blade;Der Gegner erleidet 15..135 Punkte Kälteschaden. Dunstklinge verursacht nur die halbe Schadensmenge, wenn dieser Gegner mit Verzauberungen belegt ist.;2;11;22;6;0;10;01. Mai;7;0;0;0;0;5;0;0
1374;Ebonfalke;Ebon Hawk;Sendet ein Geschoss, das dem Gegner 10..85 Punkte Erdschaden zufügt und 5..15 Sekunden lang Schwäche verursacht, wenn es trifft.;3;9;22;6;0;10;1;5;0;0;0;0;0;0;0
1381;Eile des Flammen-Dschinn;Flame Djinn's Haste;Alle umstehenden Feinde erleiden 15..120 Punkte Feuerschaden. Ihr bewegt Euch 8..14 Sekunden lang um 25% schneller. Eile des Flammen-Dschinn wird um 50% schneller wieder aufgeladen, wenn ein Gegner von diesem Zauber getroffen wird.;3;10;23;6;0;10;.75;20;0;0;0;0;0;0;0
1370;Eile des Sturm-Dschinn;Storm Djinn's Haste;10..25 Sekunden lang bewegt Ihr Euch um 25% schneller. Ihr verliert pro Sekunde, die Ihr Euch bewegt, 1 Energiepunkt.;3;8;23;6;0;5;.25;10;0;0;0;0;0;0;0
211;Eisdornen;Ice Spikes;Der Gegner sowie umstehende Feinde erleiden 20..80 Punkte Kälteschaden und bewegen sich 2..6 Sekunden lang um 66% langsamer.;0;11;24;6;0;15;01. Mai;10;0;0;0;0;0;0;0
216;Eisenbeschlag;Iron Mist;8..15 Sekunden lang habt ihr +15 Rüstung. Eure Luftmagie-Zauber, die einen Gegner anvisieren, werden 25% schneller aktiviert und wiederaufgeladen, Ihr seid jedoch um 3 Punkte überzaubert.;1;9;23;6;0;10;1;20;0;0;0;0;0;0;0
939;Eisfesseln;Icy Shackles;1..10 Sekunden lang ist die Bewegungsgeschwindigkeit des Gegners um 66% reduziert. Wenn er unter dem Einfluss einer Verzauberung steht, sind die Bewegungen dieses Gegners um 90% reduziert.;3;11;24;6;0;10;1;12;0;0;1;0;0;0;0
210;Eisgefängnis;Ice Prison;8..20 Sekunden lang werden die Beine des Gegners von Eis umschlossen, wodurch seine Bewegungen um 66% langsamer werden.;1;11;24;6;0;10;2;30;0;0;0;0;0;0;0
903;Eisprisma;Icy Prism;Der Gegner erleidet 15..75 Punkte Kälteschaden. Wenn der Gegner unter eine Wassermagie-Verhexung leidet, fügt Eisprisma allen Feinden in der Nähe +15..75 Kälteschaden zu.;2;11;22;6;0;10;1;5;0;0;0;0;5;0;0
214;Eisspeer;Ice Spear;Sendet einen Eisspeer aus, der dem Gegner 10..60 Punkte Kälteschaden zufügt, wenn er trifft. Wenn Ihr Überzaubert seid, habt Ihr 5 Sekunden lang +1..4 Lebenspunktregeneration.;0;11;23;6;0;5;1;0;0;0;0;0;0;0;0
1098;Eisspiegel;Mirror of Ice;Zerbrecht einen Eisspiegel. Alle Feinde in Eurer Nähe und in der Nähe des verbündeten Ziels (bzw. Euch selbst) erleiden 15..70 Punkte Kälteschaden und bewegen sich 2..6 Sekunden lang um 66% langsamer. Wenn Ihr einen Gegner trefft, der mit Wassermagie verhext ist, beträgt die Wiederaufladezeit unveränderlich 6 Sekunden.;2;11;24;6;0;10;.75;15;0;0;1;0;0;0;0
1663;Elementare Flamme (PvP);Elemental Flame (PvP);Während der nächsten 5..20 Sekunden wird der Gegner jedes Mal, wenn auf ihn eine Elementar-Verhexung gerichtet wird, 1..2 Sekunden lang in Brand gesetzt.;3;10;23;6;0;10;1;30;0;0;0;0;0;0;0
164;Elementareinstimmung;Elemental Attunement;25..60 Sekunden seid Ihr auf Luft, Feuer, Wasser und Erde eingestimmt und erhaltet +1..2 auf diese Attribute. Jedes Mal, wenn Ihr Magie in Verbindung mit einem dieser Elemente verwendet, erhaltet Ihr 50% der Basisenergiekosten der Fertigkeit zurück.;0;12;23;6;0;10;1;20;0;0;1;0;0;0;0
2193;Energieexplosion;Energy Blast;Der Gegner erleidet pro Energiepunkt, den Ihr habt, 1..2 Punkte Schaden (maximal 130 Punkte).;4;12;22;6;0;10;01. Mai;20;0;0;0;0;0;0;0
837;Energiesegen;Energy Boon;36..60 Sekunden lang erhöht Energiesegen Eure maximale Gesundheit und die Eures verbündeten Ziels um 1..3 für jeden Punkt Eurer entsprechenden maximalen Energie. Beim Anwenden dieser Verzauberung erhaltet Ihr und Euer Ziel 1..12 Energiepunkte. Ihr erhaltet zudem 1 Energiepunkt pro 2 Punkte, die Ihr in Energiespeicherung habt.;2;12;23;6;0;10;1;20;0;0;1;0;0;0;0
170;Erdbeben;Earthquake;An der Position des Gegners wird ein Erdbeben erzeugt. Alle Gegner in diesem Gebiet werden zu Boden geworfen und erleiden 26..100 Punkte Erdschaden.;1;9;22;6;0;25;3;15;0;0;0;0;10;0;0
169;Erdeinstimmung;Earth Attunement;36..60 Sekunden lang seid Ihr auf die Erde eingestimmt. Jedes Mal, wenn Ihr Erdmagie verwendet, erhaltet Ihr 1 Energiepunkt sowie 30% der Basisenergiekosten der Fertigkeit.;0;9;23;6;0;10;1;30;0;0;0;0;0;0;0
165;Erdrüstung;Armor of Earth;30 Sekunden lang erhaltet Ihr +24..60 Rüstung, bewegt Euch jedoch um 50..14% langsamer.;0;9;23;6;0;10;.75;15;0;0;0;0;0;0;0
167;Eruption;Eruption;An der Position des Gegners wird eine Eruption erzeugt. 5 Sekunden lang erleiden Feinde in der Nähe dieser Position pro Sekunde 10..40 Punkte Erdschaden und werden 10 Sekunden lang geblendet.;1;9;22;6;0;25;2;30;0;0;0;0;0;0;0
1094;Feueratem;Breath of Fire;An der aktuellen Position des Gegners wird Feueratem erzeugt. Während der nächsten 5 Sekunden erleiden umstehende Feinde 10..40 Punkte Feuerschaden pro Sekunde.;2;10;22;6;0;5;2;10;0;0;0;0;10;0;0
186;Feuerball;Fireball;Sendet einen Feuerball aus, der dem Gegner und alle umstehenden Feinden 7..112 Punkte Feuerschaden zufügt.;0;10;22;6;0;10;01. Mai;7;0;0;0;0;0;0;0
184;Feuereinstimmung;Fire Attunement;36..60 Sekunden lang seid Ihr auf das Feuer eingestimmt. Jedes Mal, wenn Ihr Feuermagie verwendet, erhaltet Ihr 1 Energiepunkt und 30% der Basisenergiekosten der Fertigkeit.;0;10;23;6;0;10;1;30;0;0;0;0;0;0;0
194;Feuergeschoss;Flare;Sendet ein Feuergeschoss aus, das dem Gegner 20..65 Punkte Feuerschaden zufügt, falls es trifft. Wenn Ihr Überzaubert seid, trifft dieser Zauber umstehende Feinde ebenfalls.;0;10;22;6;0;5;1;0;0;0;0;0;0;0;0
191;Feueropfer;Immolate;Der Gegner erleidet 20..75 Punkte Feuerschaden und wird für 1..3 Sekunden in Brand gesetzt.;0;10;22;6;0;10;1;5;0;0;0;0;0;0;0
197;Feuersturm;Fire Storm;An der Position des Gegners wird ein Feuersturm erzeugt. Während der nächsten 10 Sekunden erleiden umstehende Gegner 5..35 Punkte Feuerschaden pro Sekunde.;0;10;22;6;0;10;2;20;0;0;0;0;0;0;0
182;Flammenbeschwörung;Conjure Flame;60 Sekunden lang richten Eure Angriffe 5..20 Punkte zusätzlichen Feuerschaden an, wenn Ihr eine Feuerwaffe führt.;0;10;23;6;0;10;1;45;0;0;0;0;0;0;0
188;Flammenstoß;Flame Burst;Alle Feinde in der Nähe erleiden 15..120 Punkte Feuerschaden.;1;10;22;6;0;15;.75;5;0;0;0;0;0;0;0
845;Flüssige Flamme;Liquid Flame;Der Gegner erleidet 7..112 Punkte Feuerschaden. Wenn er angreift oder einen Zauber wirkt, erleiden Feinde in der Nähe ebenfalls 7..112 Punkte Feuerschaden.;3;10;22;6;0;10;1;15;0;0;0;0;0;0;0
207;Frost beschwören;Conjure Frost;60 Sekunden lang richten Eure Angriffe 5..20 Punkte zusätzlichen Kälteschaden an, wenn Ihr eine Kältewaffe führt.;0;11;23;6;0;10;1;45;0;0;0;0;0;0;0
212;Frostexplosion;Frozen Burst;Alle in der Nähe befindlichen Gegner erleiden 10..85 Punkte Kälteschaden und bewegen sich 3..8 Sekunden lang um 66% langsamer.;1;11;24;6;0;15;.75;8;0;0;0;0;0;0;0
206;Frostrüstung;Armor of Frost;10..34 Sekunden lang erhaltet Ihr +40 Rüstung gegen physischen Schaden. Eure Wassermagie ist um +1 erhöht.;1;11;23;6;0;5;1;20;0;0;0;0;0;0;0
1382;Gefrierende Böe;Freezing Gust;Wenn der Gegner an den Auswirkungen einer Wassermagie-Verhexung leidet, erleidet er 20..80 Punkte Kälteschaden. Ansonsten bewegt er sich 1..5 Sekunden lang um 66% langsamer.;3;11;24;6;0;10;1;8;0;0;0;0;0;0;0
209;Geistige Erfrierung (PvP);Mind Freeze (PvP);Der Gegner erleidet 10..40 Punkte Kälteschaden. Wenn Ihr mehr Energie als der Gegner habt, erleidet er zusätzlich 10..40 Punkte Kälteschaden und bewegt sich 1..5 Sekunden lang um 90% langsamer. Dieser Zauber ruft Erschöpfung hervor.;0;11;24;6;0;10;1;5;0;0;1;0;5;0;0
1662;Geistige Explosion;Mind Blast;Der Gegner erleidet 15..60 Punkte Feuerschaden. Wenn Ihr mehr Energie als dieser Gegner habt, erhaltet Ihr 1..8 Energiepunkte.;3;10;22;6;0;5;1;2;0;0;1;0;0;0;0
185;Geistige Verbrennung;Mind Burn;Gegner und umstehende Feinde erleiden 15..60 Punkte Feuerschaden. Falls Ihr mehr Energie als der Gegner habt, erleiden er und alle umstehenden Feinde zusätzlich 15..60 Punkte Feuerschaden und werden 1..10 Sekunden lang in Brand gesetzt.;0;10;22;6;0;5;1;5;0;0;1;0;5;0;0
226;Geistiger Schock (PvP);Mind Shock (PvP);Der Gegner erleidet 10..50 Punkte Blitzschaden. Wenn Ihr mehr Energie als der Gegner habt, erleidet er 10..50 Punkte zusätzlichen Blitzschaden und wird zu Boden geworfen. Dieser Zauber hat eine Rüstungsdurchdringung von 25%.;1;8;22;6;0;5;1;8;0;0;1;0;10;0;0
2060;Glyphe der Aufopferung;Glyph of Immolation;15 Sekunden lang führen Eure nächsten 1..4 Zauber, die einen Gegner anvisieren, außerdem 1..4 Sekunden lang zu Brennen.;4;10;16;6;0;5;1;10;0;0;0;0;0;0;0
198;Glyphe der Elementarkraft;Glyph of Elemental Power;25 Sekunden lang sind Eure Elementar-Attribute um 2 erhöht. Diese Glyphe endet, wenn Ihr 10 Zauber benutzt habt.;0;-1;16;6;0;5;1;5;0;0;0;0;0;0;0
199;Glyphe der Energie;Glyph of Energy;Euer nächster 1..3 Zauber verursachen kein Überzaubern und kosten 10..25 Energiepunkte weniger. Eure Elementarattribute sind um 1..2 erhöht.;1;12;16;6;0;5;1;25;0;0;1;0;0;0;0
203;Glyphe der Erneuerung;Glyph of Renewal;15 Sekunden lang wird Euer nächster Zauber sofort wieder aufgeladen.;1;-1;16;6;0;5;1;10;0;0;1;0;0;0;0
1096;Glyphe der Essenz;Glyph of Essence;15 Sekunden lang wird Euer nächster Zauber sofort gewirkt, führt aber dazu, dass Ihr Eure gesamte Energie verliert.;2;-1;16;6;0;5;1;20;0;0;0;0;0;0;0
201;Glyphe der Konzentration;Glyph of Concentration;15 Sekunden lang kann Euer nächster 1 Zauber nicht unterbrochen werden und berücksichtigt die Auswirkungen von Benommenheit nicht.;1;-1;16;6;0;5;1;10;0;0;0;0;0;0;0
202;Glyphe der Opferung;Glyph of Sacrifice;15 Sekunden lang benötigt Eure nächste Fertigkeit für die Wiederaufladung 30 Sekunden länger, aber wird, wenn sie ein Zauber ist, sofort gewirkt.;1;-1;16;6;0;5;1;15;0;0;0;0;0;0;0
2002;Glyphe der Schnelligkeit;Glyph of Swiftness;15 Sekunden lang werden Eure nächsten 1..5 Zauber um 25% schneller wieder aufgeladen und Geschosse von ihnen bewegen sich um 200% schneller.;4;8;16;6;0;5;1;10;0;0;0;0;0;0;0
1376;Glyphe der Wiederherstellung;Glyph of Restoration;15 Sekunden lang heilen Euch Eure nächsten 2 Zauber um 30..105 Lebenspunkte und Ihr erfahrt Heilung in Höhe von 150..400% der Energiekosten dieser Zauber.;3;12;16;6;0;5;1;8;0;0;0;0;0;0;0
200;Glyphe der geringeren Energie;Glyph of Lesser Energy;Während der nächsten 15 Sekunden kostet das Wirken Eures nächsten 2 Zauber 10..18 Energiepunkte weniger.;0;12;16;6;0;5;1;30;0;0;0;0;0;0;0
1090;Glühende Kohle;Smoldering Embers;Der Gegner erleidet 10..70 Punkte Feuerschaden. Wenn Ihr Überzaubert seid, wird dieser Gegner für 3 Sekunden mit Glühenden Kohlen verhext und erleidet zusätzlich jede Sekunde 5..25 Feuerschaden.;2;10;24;6;0;10;01. Mai;7;0;0;0;0;0;0;0
1379;Glühender Blick;Glowing Gaze;Der Gegner erleidet 5..50 Punkte Feuerschaden. Wenn er in Flammen steht, erhaltet Ihr 5 Energiepunkte sowie 1 Energiepunkt pro 2 Ränge in Energiespeicherung.;3;10;22;6;0;5;1;8;0;0;0;0;0;0;0
1380;Hitze der Savanne (PvP);Savannah Heat (PvP);An der Position des Gegners wird Hitze der Savanne erzeugt. In den nächsten 5 Sekunden erleiden alle Gegner in der Nähe 5..20 Punkte Feuerschaden pro Sekunde der Wirkzeit des Zaubers.;3;10;22;6;0;15;2;25;0;0;1;0;0;0;0
183;Inferno;Inferno;Alle umstehenden Feinde erleiden 30..135 Punkte Feuerschaden.;0;10;22;6;0;10;.75;10;0;0;0;0;0;0;0
2000;Irdene Fesseln;Earthen Shackles;3 Sekunden lang bewegen sich der Gegner und alle Feinde in der Nähe um 90% langsamer. Wenn Irdene Fesseln endet, verursacht es Schwäche für 5..20 Sekunden.;4;9;24;6;0;10;1;15;0;0;0;0;0;0;0
1261;Kalte Rüstung;Frigid Armor;10..25 Sekunden lang habt Ihr +10..40 Rüstung gegen physischen Schaden und könnt nicht in Brand gesetzt werden.;3;11;23;6;0;5;1;20;0;0;0;0;0;0;0
223;Kettenblitz;Chain Lightning;Der Gegner, ein Feind in seiner Nähe und ein weiterer Feind in der Nähe von letzterem erleiden 10..85 Punkte Blitzschaden. Dieser Zauber hat eine Rüstungsdurchdringung von 25%.;1;8;22;6;0;10;2;6;0;0;0;0;5;0;0
166;Kinetik-Rüstung;Kinetic Armor;8 Sekunden lang erhaltet Ihr +20..80 Punkte Rüstung. Jedes Mal, wenn Ihr einen Zauber wirkt, wird Kinetik-Rüstung 8 Sekunden lang erneuert.;1;9;23;6;0;15;3;60;0;0;0;0;0;0;0
825;Kohlenbett;Bed of Coals;An der Position des Gegners wird ein Kohlenbett erzeugt. Während der nächsten 5 Sekunden erleiden umstehende Gegner 5..29 Punkte Feuerschaden pro Sekunde. Alle Feinde, die auf dem Kohlenbett zu Boden geworfen werden, werden 3..7 Sekunden lang in Brand gesetzt.;2;10;22;6;0;10;1;15;0;0;0;0;0;0;0
2001;Kreis der Schwäche;Ward of Weakness;Erzeugt an Eurer gegenwärtigen Position einen Kreis der Schwäche. 5..20 Sekunden lang werden Feinde in diesem Bereich jedes Mal, wenn sie Elementarschaden erleiden, für 5..20 Sekunden geschwächt.;4;9;26;6;0;10;1;20;0;0;0;0;0;0;0
938;Kreis der Stabilität;Ward of Stability;Erzeugt an Eurer aktuellen Position einen Kreis der Stabilität. 10..25 Sekunden lang können Verbündete, die keine Geister sind, nicht zu Boden geworfen werden.;2;9;26;6;0;10;1;30;0;0;0;0;0;0;0
2059;Kriegsneurose;Shell Shock;Der Gegner erleidet 10..30 Punkte Blitzschaden und leidet 5..20 Sekunden lang an Beschädigter Rüstung. Dieser Zauber hat eine Rüstungsdurchdringung von 25%. Wenn Ihr Überzaubert seid, trifft dieser Zauber umstehende Feinde.;4;8;22;6;0;5;1;8;0;0;0;0;0;0;0
217;Kristallwelle;Crystal Wave;Umstehende Gegner erleiden 10..70 Punkte Schaden, werden jedoch von sämtlichen negativen Zuständen geheilt. Jeder entfernte Zustand verursacht 5..15 Schaden.;1;9;22;6;0;15;.75;15;0;0;0;0;0;0;0
229;Kugelblitz;Lightning Orb;Sendet einen Kugelblitz aus, der dem Gegner 10..100 Punkte Blitzschaden zufügt. Dieser Zauber hat eine Rüstungsdurchdringung von 25%.;0;8;22;6;0;15;2;5;0;0;0;0;0;0;0
1368;Kühle Winde;Chilling Winds;Der anvisierte Gegner erleidet gemeinsam mit allen umstehenden Feinden 30..60 Punkte Kälteschaden. Für 10 Sekunden hält die nächste auf die verhexten Gegner gerichtete Wasser-Verhexung 25..100% länger an.;3;8;24;6;0;5;1;8;0;0;0;0;0;0;0
195;Lavabecken;Lava Font;5 Sekunden lang erleiden umstehende Gegner am Wirkungsort dieses Zaubers 5..50 Punkte Feuerschaden pro Sekunde. Wenn Ihr Überzaubert seid, trifft dieser Zauber Feinde in der Nähe, anstatt umstehende Feinde.;1;10;22;6;0;10;01. Mai;4;0;0;0;0;0;0;0
824;Lavapfeile;Lava Arrows;Lavapfeile fliegen auf den Gegner und bis zu zwei Feinde in seiner Nähe zu und fügen bei einem Treffer 20..65 Punkte Feuerschaden zu.;2;10;22;6;0;5;1;2;0;0;0;0;0;0;0
2192;Leuchtendes Eis;Glowing Ice;Der Gegner erleidet 5..50 Punkte Kälteschaden. Wenn er mit einer Wassermagie-Verhexung belegt ist, erhaltet Ihr 5 Energiepunkte sowie 1 Punkt für alle 2 Ränge in Energiespeicherung.;4;11;22;6;0;5;1;8;0;0;0;0;0;0;0
1661;Leuchtstein;Glowstone;Sendet ein Geschoss aus, das dem Gegner 5..50 Punkte Erdschaden zufügt, wenn es trifft. Wenn dieser Zauber einen geschwächten Gegner trifft, erhaltet Ihr 5 Energiepunkte sowie 1 Punkt für alle 2 Ränge in Energiespeicherung.;3;9;22;6;0;5;.75;7;0;0;0;0;0;0;0
225;Lufteinstimmung;Air Attunement;36..60 Sekunden lang seid Ihr auf die Luft eingestimmt. Jedes Mal, wenn Ihr Luftmagie verwendet, erhaltet Ihr 1 Energiepunkt und 30% der Basisenergiekosten der Fertigkeit.;0;8;23;6;0;10;1;30;0;0;0;0;0;0;0
168;Magnet-Aura;Magnetic Aura;Für 1..5 Sekunden blockt Ihr den nächsten gegen Euch gerichteten Angriff und Euer Angreifer erleidet 10..50 Punkte Schaden. Wenn Ihr überzaubert seid, werden alle Gruppenmitglieder in Hörweite ebenfalls verzaubert.;1;9;23;6;0;10;1;12;0;0;0;0;0;0;0
2190;Magnetschub;Magnetic Surge;Der Gegner erleidet 15..75 Punkte Schaden. Wenn Ihr überzaubert seid, verzaubert Magnetschub alle Verbündeten in Hörweite 1..5 Sekunde(n), sodass sie den nächsten gegen sie gerichteten Angriff blocken.;4;9;23;6;0;10;01. Mai;15;0;0;0;0;0;0;0
1378;Meister der Magie;Master of Magic;1..61 Sekunden lang betragen alle Eure Elementarattribute 8..14 und Eure Elementarzauber geben Euch 30% ihrer Energiekosten zurück.;3;12;23;6;0;5;1;10;0;0;1;0;0;0;0
187;Meteor;Meteor;Der Gegner und alle umstehenden Feinde erleiden 7..112 Punkte Feuerschaden und werden zu Boden geworfen.;0;10;22;6;0;5;2;30;0;0;0;0;10;0;0
192;Meteorschauer;Meteor Shower;An der Position des Gegners wird ein Meteorschauer erzeugt. Während der nächsten 9 Sekunden erleiden umstehende Gegner alle 3 Sekunden 7..112 Punkte Feuerschaden und werden zu Boden geworfen.;1;10;22;6;0;25;5;60;0;0;0;0;10;0;0
